Episode 1/500, total reward: -0.08534201954396736
Episode 61/500, total reward: 87.91503267973965
Episode 62/500, total reward: 77.2906832298176
Episode 63/500, total reward: 35.82176870748283
Episode 64/500, total reward: 43.78823529411706
Episode 65/500, total reward: 9.561290322580478
Episode 66/500, total reward: 50.67407407407393
Episode 67/500, total reward: 41.997411003235925
Episode 68/500, total reward: 32.18709677419339
Episode 69/500, total reward: 54.815384615385085
Episode 70/500, total reward: 6.305923344947777
Episode 71/500, total reward: 24.647678018575704
Episode 72/500, total reward: 57.584775086505324
Episode 73/500, total reward: 52.90636704119829
Episode 74/500, total reward: 122.9433070866153
Episode 75/500, total reward: 42.622382671479755
Episode 76/500, total reward: 114.01386138613937
Episode 77/500, total reward: 55.74944237918205
Episode 78/500, total reward: 38.64444444444406
Episode 79/500, total reward: 43.8689655172412
Episode 80/500, total reward: 201.150000000001
Episode 81/500, total reward: 140.41132075471816
Episode 82/500, total reward: 98.93753943217774
Episode 83/500, total reward: 82.02222222222403
Episode 84/500, total reward: 54.371974522293435
Episode 85/500, total reward: 44.33309608540902
Episode 86/500, total reward: 24.37464788732379
Episode 87/500, total reward: 32.87318611987366
Episode 88/500, total reward: 45.8251655629137
Episode 89/500, total reward: 12.268551236749019
Episode 90/500, total reward: 21.314540059346676
Episode 91/500, total reward: 31.93802816901394
Episode 92/500, total reward: 24.76207951070296
Episode 93/500, total reward: -0.06349206349205194
Episode 94/500, total reward: 340.4597014925339
Episode 95/500, total reward: 148.32508143322656
Episode 96/500, total reward: 269.2411347517702
Episode 97/500, total reward: -0.12750809061488033
Episode 98/500, total reward: 64.40284697508982
Episode 99/500, total reward: 37.74594594594565
Episode 100/500, total reward: 119.41518151815296
Episode 101/500, total reward: 258.53289902279386
Episode 102/500, total reward: 81.08679245283078
Episode 103/500, total reward: 80.71111111111223
Episode 104/500, total reward: 216.2845070422555
Episode 105/500, total reward: 21.584775086504784
Episode 106/500, total reward: 59.263022508038574
Episode 107/500, total reward: 173.90163934426366
Episode 108/500, total reward: 79.3543859649129
Episode 109/500, total reward: 134.33207547169854
Episode 110/500, total reward: 131.772222222224
Episode 111/500, total reward: 163.55438596491308
Episode 112/500, total reward: 87.17121771217833
Episode 113/500, total reward: -0.08534201954396736
Episode 114/500, total reward: 107.86530612245116
Episode 115/500, total reward: 108.76981132075537
Episode 116/500, total reward: 92.92352941176559
Episode 117/500, total reward: 178.62158273381473
Episode 118/500, total reward: 101.88850174216115
Episode 119/500, total reward: 24.601812688821383
Episode 120/500, total reward: 23.69929078014171
Episode 121/500, total reward: 126.44521072797122
Episode 122/500, total reward: 80.74626865671704
Episode 123/500, total reward: 259.3825095057028
Episode 124/500, total reward: 20.216326530612022
Episode 125/500, total reward: 15.092193308549941
Episode 126/500, total reward: 140.89230769230926
Episode 127/500, total reward: 54.91126279863459
Episode 128/500, total reward: -0.1851851851851493
Episode 129/500, total reward: 6.935849056603578
Episode 130/500, total reward: 116.02500000000084
Episode 131/500, total reward: -0.1281733746129664
Episode 132/500, total reward: 68.76156583629925
Episode 133/500, total reward: 8.047887323943641
Episode 134/500, total reward: -0.06405228758169312
Episode 135/500, total reward: 37.21690140845057
Episode 136/500, total reward: 54.99999999999984
Episode 137/500, total reward: 215.12955974843007
Episode 138/500, total reward: 11.070175438596458
Episode 139/500, total reward: -0.02531645569639915
Episode 140/500, total reward: 12.312751677852164
Episode 141/500, total reward: 89.38181818182028
Episode 142/500, total reward: -0.16118143459914305
Episode 143/500, total reward: -0.02105263157894141
Episode 144/500, total reward: 30.238783269961665
Episode 145/500, total reward: 2.108038585209027
Episode 146/500, total reward: 42.29999999999979
Episode 147/500, total reward: 54.23684210526285
Episode 148/500, total reward: 31.501298701298538
Episode 149/500, total reward: -0.11069182389936538
Episode 150/500, total reward: 370.74492753622724
Episode 151/500, total reward: -0.15369774919612458
Episode 152/500, total reward: 82.513669064749
Episode 153/500, total reward: -0.08379204892965864
Episode 154/500, total reward: -0.07368421052629626
Episode 155/500, total reward: 201.3596958174937
Episode 156/500, total reward: 14.225095057034103
Episode 157/500, total reward: -0.15362318840578806
Episode 158/500, total reward: -0.17406143344709127
Episode 159/500, total reward: 217.41494661921962
Episode 160/500, total reward: 107.21038961039017
Episode 161/500, total reward: 14.481660899653889
Episode 162/500, total reward: 27.76811594202855
Episode 163/500, total reward: 57.19473684210582
Episode 164/500, total reward: 41.101408450704014
Episode 165/500, total reward: 45.23076923076897
Episode 166/500, total reward: 30.262379421221645
Episode 167/500, total reward: 171.68346456693146
Episode 168/500, total reward: -0.16226415094394012
Episode 169/500, total reward: 39.92704402515693
Episode 170/500, total reward: 3.9185185185185705
Episode 171/500, total reward: 108.70167224080355
Episode 172/500, total reward: 153.81728395061907
Episode 173/500, total reward: -0.19607843137253203
Episode 174/500, total reward: 110.477031802121
Episode 175/500, total reward: 31.318210862619644
Episode 176/500, total reward: 18.416326530612093
Episode 177/500, total reward: 8.222695035460994
Episode 178/500, total reward: 80.6142322097387
Episode 179/500, total reward: 13.608695652173836
Episode 180/500, total reward: -0.16913183279742197
Episode 181/500, total reward: 6.855813953488397
Episode 182/500, total reward: -0.1840304182508842
Episode 183/500, total reward: 4.588679245282945
Episode 184/500, total reward: 98.38494623656044
Episode 185/500, total reward: 20.927526132404004
Episode 186/500, total reward: 15.798705501617947
Episode 187/500, total reward: 28.805734767024944
Episode 188/500, total reward: 55.67084870848696
Episode 189/500, total reward: 55.25031446540929
Episode 190/500, total reward: 153.71125401929308
Episode 191/500, total reward: 44.70693069306901
Episode 192/500, total reward: 185.55432525951704
Episode 193/500, total reward: 127.16296296296423
Episode 194/500, total reward: -0.16404494382020265
Episode 195/500, total reward: 26.89577464788713
Episode 196/500, total reward: 32.57142857142798
Episode 197/500, total reward: 9.602120141342631
Episode 198/500, total reward: 50.35652173913039
Episode 199/500, total reward: 140.91815181518274
Episode 200/500, total reward: 38.99661016949118
Episode 201/500, total reward: 112.65413533834753
Episode 202/500, total reward: 27.472053872053614
Episode 203/500, total reward: 22.51891891891878
Episode 204/500, total reward: 67.3961165048549
Episode 205/500, total reward: 38.76100628930804
Episode 206/500, total reward: 36.34285714285694
Episode 207/500, total reward: -0.19646643109579257
Episode 208/500, total reward: 4.987360594795588
Episode 209/500, total reward: 149.21818181818298
Episode 210/500, total reward: 52.93333333333297
Episode 211/500, total reward: 30.891390728476516
Episode 212/500, total reward: 33.74285714285691
Episode 213/500, total reward: 11.936585365853533
Episode 214/500, total reward: 49.89552238805954
Episode 215/500, total reward: 37.89743589743565
Episode 216/500, total reward: 31.64615384615368
Episode 217/500, total reward: 173.1452229299377
Episode 218/500, total reward: 2.4955223880597597
Episode 219/500, total reward: 1.4857142857143204
Episode 220/500, total reward: 13.066666666666105
Episode 221/500, total reward: 129.25099601593826
Episode 222/500, total reward: 29.194520547944904
Episode 223/500, total reward: 128.23916083916188
Episode 224/500, total reward: 48.92727272727243
Episode 225/500, total reward: 17.989297658862682
Episode 226/500, total reward: 39.96296296296271
Episode 227/500, total reward: 19.100315457413103
Episode 228/500, total reward: 24.657142857142674
Episode 229/500, total reward: 43.78028169014068
Episode 230/500, total reward: 131.34285714285798
Episode 231/500, total reward: 42.52500000000129
Episode 232/500, total reward: 73.11267605633901
Episode 233/500, total reward: 174.6162544169636
Episode 234/500, total reward: 126.27625899280665
Episode 235/500, total reward: 21.17701149425266
Episode 236/500, total reward: 12.985209003215216
Episode 237/500, total reward: 67.56389891696813
Episode 238/500, total reward: 92.83795620438029
Episode 239/500, total reward: -0.16393442622948987
Episode 240/500, total reward: 20.21904761904735
Episode 241/500, total reward: 3.3232876712329227
Episode 242/500, total reward: 18.281967213114463
Episode 243/500, total reward: 14.00966542750907
Episode 244/500, total reward: 19.35604395604373
Episode 245/500, total reward: 136.1703703703716
Episode 246/500, total reward: -0.15774647887323093
Episode 247/500, total reward: 87.53868613138759
Episode 248/500, total reward: 12.993650793650572
Episode 249/500, total reward: 206.61254612546244
Episode 250/500, total reward: -0.1959183673469195
Episode 251/500, total reward: 125.81209964413091
Episode 252/500, total reward: 35.608058608058435
Episode 253/500, total reward: -0.031799163179903916
Episode 254/500, total reward: 7.564261168384922
Episode 255/500, total reward: 0.9935943060498685
Episode 256/500, total reward: 45.029787234042374
Episode 257/500, total reward: 71.62893081761096
Episode 258/500, total reward: 124.29172932330977
Episode 259/500, total reward: 36.328395061728216
Episode 260/500, total reward: -0.19315589353609722
Episode 261/500, total reward: 12.994520547944736
Episode 262/500, total reward: 48.53939393939346
Episode 263/500, total reward: -0.15204678362572702
Episode 264/500, total reward: 34.97222222222191
Episode 265/500, total reward: 0.13427561837459084
Episode 266/500, total reward: 20.904626334519335
Episode 267/500, total reward: 7.292307692307681
Episode 268/500, total reward: -0.1956112852664408
Episode 269/500, total reward: 37.797069597069225
Episode 270/500, total reward: 4.900334448160622
Episode 271/500, total reward: 22.790405904058858
Episode 272/500, total reward: 162.04511278195682
Episode 273/500, total reward: 2.34012738853462
Episode 274/500, total reward: 110.8826347305397
Episode 275/500, total reward: 175.5692307692332
Episode 276/500, total reward: 27.34382022471891
Episode 277/500, total reward: 23.904191616766305
Episode 278/500, total reward: 66.04109589041154
Episode 279/500, total reward: 15.16977491961398
Episode 280/500, total reward: 31.39453924914661
Episode 281/500, total reward: 31.990977443608855
Episode 282/500, total reward: 64.87120743034109
Episode 283/500, total reward: 10.470758122743675
Episode 284/500, total reward: 88.04761904761986
Episode 285/500, total reward: 38.683687943262164
Episode 286/500, total reward: 32.81832061068685
Episode 287/500, total reward: 21.254545454545188
Episode 288/500, total reward: 75.64827586206977
Episode 289/500, total reward: 71.72903225806533
Episode 290/500, total reward: -0.05555555555554759
Episode 291/500, total reward: 49.97215189873369
Episode 292/500, total reward: 30.844236760124424
Episode 293/500, total reward: 15.646575342465557
Episode 294/500, total reward: 19.33377926421388
Episode 295/500, total reward: 69.54014598540223
Episode 296/500, total reward: 35.15555555555535
Episode 297/500, total reward: 14.563636363636208
Episode 298/500, total reward: 80.38412698412864
Episode 299/500, total reward: 21.699999999999534
Episode 300/500, total reward: -0.15686274509802858
Episode 301/500, total reward: 59.00000000000058
Episode 302/500, total reward: 8.019923371647533
Episode 303/500, total reward: 107.7619047619062
Episode 304/500, total reward: -0.0476190476190432
Episode 305/500, total reward: -0.10344827586206196
Episode 306/500, total reward: 56.94838709677499
Episode 307/500, total reward: 173.08085106383274
Episode 308/500, total reward: 86.15681063123004
Episode 309/500, total reward: 76.55471698113308
Episode 310/500, total reward: 202.29589041096247
Episode 311/500, total reward: 18.216181229773078
Episode 312/500, total reward: 12.820532319391493
Episode 313/500, total reward: 18.903797468354174
Episode 314/500, total reward: 12.315789473684136
Episode 315/500, total reward: 7.45498281786946
Episode 316/500, total reward: 21.762025316455386
Episode 317/500, total reward: 65.11543624161196
Episode 318/500, total reward: 156.88817891373944
Episode 319/500, total reward: 46.001374570446394
Episode 320/500, total reward: 1.8845070422535555
Episode 321/500, total reward: 143.10773638968644
Episode 322/500, total reward: 55.61672025723492
Episode 323/500, total reward: 56.650922509225595
Episode 324/500, total reward: 40.165758754863624
Episode 325/500, total reward: 40.31428571428548
Episode 326/500, total reward: 62.14551495016716
Episode 327/500, total reward: 27.47155963302734
Episode 328/500, total reward: 88.33753943217738
Episode 329/500, total reward: 102.50580204778268
Episode 330/500, total reward: 47.5311475409834
Episode 331/500, total reward: 86.23278688524672
Episode 332/500, total reward: 19.299999999999464
Episode 333/500, total reward: 83.38113207547282
Episode 334/500, total reward: -0.024242424242413935
Episode 335/500, total reward: -0.05517241379308513
Episode 336/500, total reward: 123.43843648208585
Episode 337/500, total reward: 85.05573770491867
Episode 338/500, total reward: 6.264831804281382
Episode 339/500, total reward: 106.32463768116025
Episode 340/500, total reward: 85.76321839080515
Episode 341/500, total reward: -0.17406143344709127
Episode 342/500, total reward: 59.95652173913064
Episode 343/500, total reward: 40.80808080808039
Episode 344/500, total reward: -0.03661971830983754
Episode 345/500, total reward: 14.071232876712084
Episode 346/500, total reward: 8.134228187919495
Episode 347/500, total reward: 61.67892976588746
Episode 348/500, total reward: 67.35796178344125
Episode 349/500, total reward: 20.867109634551312
Episode 350/500, total reward: 103.91419141914272
Episode 351/500, total reward: -0.054545454545436245
Episode 352/500, total reward: 35.47067137809162
Episode 353/500, total reward: 178.04964539007548
Episode 354/500, total reward: 89.8363636363649
Episode 355/500, total reward: 76.90491803278867
Episode 356/500, total reward: 11.06996466431065
Episode 357/500, total reward: 10.533779264213836
Episode 358/500, total reward: 16.411846689895164
Episode 359/500, total reward: 32.64697986577156
Episode 360/500, total reward: 198.80677966101914
Episode 361/500, total reward: 1.3700598802395576
Episode 362/500, total reward: 35.13922261484071
Episode 363/500, total reward: 118.2509554140137
Episode 364/500, total reward: 135.3745222929949
Episode 365/500, total reward: -0.15774647887323093
Episode 366/500, total reward: -0.17435897435893435
Episode 367/500, total reward: 22.76722408026724
Episode 368/500, total reward: 35.74452554744504
Episode 369/500, total reward: 36.37041800643041
Episode 370/500, total reward: 42.440875912408345
Episode 371/500, total reward: 41.32380952380932
Episode 372/500, total reward: 31.171428571428315
Episode 373/500, total reward: 128.82028985507324
Episode 374/500, total reward: 118.06843853820709
Episode 375/500, total reward: 25.382698961937514
Episode 376/500, total reward: 5.329692832764598
Episode 377/500, total reward: -0.11103678929765215
Episode 378/500, total reward: 0.27218045112747014
Episode 379/500, total reward: 21.904290429042668
Episode 380/500, total reward: 110.59292035398317
Episode 381/500, total reward: 2.2333333333333654
Episode 382/500, total reward: 62.605128205129574
Episode 383/500, total reward: -0.07368421052629626
Episode 384/500, total reward: 27.671794871794717
Episode 385/500, total reward: -0.16404494382020265
Episode 386/500, total reward: 25.278260869565024
Episode 387/500, total reward: 86.11428571428684
Episode 388/500, total reward: 16.622591362126116
Episode 389/500, total reward: 26.08714733542304
Episode 390/500, total reward: 22.09219330854998
Episode 391/500, total reward: 53.0236933797907
Episode 392/500, total reward: 11.944378698224712
Episode 393/500, total reward: 157.94914089347216
Episode 394/500, total reward: 23.17241379310334
Episode 395/500, total reward: 20.285714285714086
Episode 396/500, total reward: 25.576119402984865
Episode 397/500, total reward: 19.314285714285546
Episode 398/500, total reward: 25.844609665427228
Episode 399/500, total reward: 34.60066889632077
Episode 400/500, total reward: 48.96339869281017
Episode 401/500, total reward: 14.82652329749094
Episode 402/500, total reward: 30.611111111110908
Episode 403/500, total reward: 3.1611111111111554
Episode 404/500, total reward: 9.821453287197219
Episode 405/500, total reward: -0.1959183673469195
Episode 406/500, total reward: 21.202605863191916
Episode 407/500, total reward: 3.4440154440154833
Episode 408/500, total reward: 114.2204081632664
Episode 409/500, total reward: 7.542331288343478
Episode 410/500, total reward: 15.276923076922994
Episode 411/500, total reward: 58.51743119266087
Episode 412/500, total reward: 0.8973451327431905
Episode 413/500, total reward: 19.9490347490346
Episode 414/500, total reward: 82.27657992565186
Episode 415/500, total reward: 3.9304964539007563
Episode 416/500, total reward: 27.863345195729337
Episode 417/500, total reward: 528.7003717472036
Episode 418/500, total reward: 25.011111111110928
Episode 419/500, total reward: 16.63448275862054
Episode 420/500, total reward: 193.7254125412563
Episode 421/500, total reward: 58.300946372240126
Episode 422/500, total reward: -0.08524590163931678
Episode 423/500, total reward: 9.362162162162006
Episode 424/500, total reward: 42.62585034013581
Episode 425/500, total reward: -0.18974358974358344
Episode 426/500, total reward: 53.81643835616465
Episode 427/500, total reward: 28.13690851734981
Episode 428/500, total reward: 10.584210526315593
Episode 429/500, total reward: -0.19327217125378096
Episode 430/500, total reward: 241.0631578947389
Episode 431/500, total reward: 2.4404332129964246
Episode 432/500, total reward: 32.17306397306375
Episode 433/500, total reward: 18.16551724137892
Episode 434/500, total reward: 14.471559633027333
Episode 435/500, total reward: -0.15362318840578806
Episode 436/500, total reward: 1.9398692810457923
Episode 437/500, total reward: 46.728522336769515
Episode 438/500, total reward: 42.20209059233419
Episode 439/500, total reward: 28.645103857566532
Episode 440/500, total reward: 17.533333333333175
Episode 441/500, total reward: 16.467532467532315
Episode 442/500, total reward: 33.342857142856886
Episode 443/500, total reward: 29.042906574394287
Episode 444/500, total reward: 29.283870967741535
Episode 445/500, total reward: 38.67126436781589
Episode 446/500, total reward: 91.95483870967807
Episode 447/500, total reward: 111.19104477612024
Episode 448/500, total reward: 32.641558441558146
Episode 449/500, total reward: 44.04107744107706
Episode 450/500, total reward: 59.712149532710505
Episode 451/500, total reward: 35.06153846153824
Episode 452/500, total reward: 37.084587813619635
Episode 453/500, total reward: 7.527835051546324
Episode 454/500, total reward: 105.7310344827593
Episode 455/500, total reward: 126.39100346020905
Episode 456/500, total reward: 42.72411575562675
Episode 457/500, total reward: 190.65714285714498
Episode 458/500, total reward: 39.13706293706273
Episode 459/500, total reward: 54.36797153024883
Episode 460/500, total reward: 31.695924764889988
Episode 461/500, total reward: 83.24878048780626
Episode 462/500, total reward: 8.029629629629568
Episode 463/500, total reward: 31.89181494661863
Episode 464/500, total reward: 11.199999999999955
Episode 465/500, total reward: 158.8887218045127
Episode 466/500, total reward: 19.219047619047394
Episode 467/500, total reward: -0.01538461538459776
Episode 468/500, total reward: 87.03492063492133
Episode 469/500, total reward: 23.702875399360565
Episode 470/500, total reward: -0.03888888888884631
Episode 471/500, total reward: 101.21250000000109
Episode 472/500, total reward: 4.733554817275801
Episode 473/500, total reward: 60.24832214765135
Episode 474/500, total reward: 87.1841155234668
Episode 475/500, total reward: 40.40606060606041
Episode 476/500, total reward: 110.17722419928917
Episode 477/500, total reward: 41.092063492063275
Episode 478/500, total reward: 46.588235294117375
Episode 479/500, total reward: -0.09900990099008067
Episode 480/500, total reward: 76.47605633802873
Episode 481/500, total reward: 154.7865771812096
Episode 482/500, total reward: 26.947826086956276
Episode 483/500, total reward: 144.85633802817011
Episode 484/500, total reward: 12.297674418604462
Episode 485/500, total reward: 22.242857142856934
Episode 486/500, total reward: 36.56990595611232
Episode 487/500, total reward: 3.60563380281695
Episode 488/500, total reward: 43.12198581560257
Episode 489/500, total reward: 7.940221402214073
Episode 490/500, total reward: -0.05420560747661907
Episode 491/500, total reward: 11.362459546925502
Episode 492/500, total reward: 53.29934640522845
Episode 493/500, total reward: 67.50344827586274
Episode 494/500, total reward: -0.1499999999999947
Episode 495/500, total reward: -0.12258064516127443
Episode 496/500, total reward: 182.31914893617372
Episode 497/500, total reward: 4.241379310344875
Episode 498/500, total reward: 42.07499999999966
Episode 499/500, total reward: 133.72177121771387
Episode 500/500, total reward: 10.04556962025313
