#{"t_start": 1679002175.323216, "env_id": "CarRacing-v0"}
r,l,t
-9.395973,1000,41.310885
-62.068966,1000,83.721976
38.339921,1000,127.643788
-41.538462,1000,177.456487
131.25,1000,233.091618
242.105263,1000,280.316414
221.678322,1000,329.422459
134.65704,1000,382.638624
289.880952,1000,435.871239
265.187713,1000,489.774437
321.72524,1000,543.828471
123.642173,1000,596.921305
70.212766,1000,651.336075
651.037344,1000,705.40363
638.351254,1000,758.744315
615.827338,1000,812.083496
526.415094,1000,865.991416
286.503067,1000,920.789493
522.699387,1000,975.511413
458.730159,1000,1031.652953
265.942029,1000,1088.705854
343.636364,1000,1138.132914
-0.684932,1000,1193.460465
526.712329,1000,1247.567542
355.938697,1000,1301.280572
13.879004,1000,1355.097028
224.626866,1000,1409.613789
703.174603,1000,1463.723022
650.0,1000,1517.340003
401.333333,1000,1572.893838
317.857143,1000,1627.257525
254.716981,1000,1682.001759
66.023166,1000,1733.909361
386.754967,1000,1788.074654
461.643836,1000,1841.541244
392.248062,1000,1894.627874
834.640523,1000,1948.655862
722.641509,1000,2003.92496
514.09396,1000,2060.028231
450.819672,1000,2115.767444
370.967742,1000,2167.825607
620.125786,1000,2214.366678
521.95122,1000,2257.435971
892.307692,1000,2305.32158
368.75,1000,2355.643786
-35.251799,1000,2404.41104
867.391304,1000,2449.067367
885.239852,1000,2493.693763
822.807018,1000,2537.435167
554.952077,1000,2581.18987
232.179931,1000,2625.087891
646.17737,1000,2669.56167
544.736842,1000,2714.779919
644.027304,1000,2761.34982
868.085106,1000,2807.71094
886.348123,1000,2855.55381
379.85348,1000,2901.922881
447.70318,1000,2951.528126
828.571429,1000,2999.691205
771.186441,1000,3044.401331
841.818182,1000,3089.238407
838.848921,1000,3134.934743
370.383275,1000,3180.259296
885.347985,1000,3220.648019
530.22508,1000,3265.940552
792.976589,1000,3310.647832
31.397297,410,3329.784245
339.393939,1000,3374.156385
580.555556,1000,3418.224785
840.625,1000,3463.46831
863.50365,1000,3506.795851
534.969325,1000,3552.003893
601.030928,1000,3596.995147
198.892989,1000,3643.314358
209.597523,1000,3687.968998
82.432432,1000,3734.278877
760.465116,1000,3782.664712
646.753247,1000,3829.063774
537.393768,1000,3875.04683
835.483871,1000,3920.075875
540.264026,1000,3965.76262
243.333333,1000,4010.850199
854.861111,1000,4055.323001
538.095238,1000,4101.575008
893.220339,1000,4147.64669
5.263158,1000,4196.81634
837.908497,1000,4244.966838
814.826498,1000,4295.98385
533.053221,1000,4345.259429
862.962963,1000,4391.435131
862.025316,1000,4442.883912
854.545455,1000,4492.696122
604.225352,1000,4542.853753
882.269504,1000,4590.9591
753.741497,1000,4637.824949
776.760563,1000,4687.093462
805.511811,1000,4737.597302
327.480916,1000,4788.521375
882.269504,1000,4590.9591
854.545455,1000,4492.696122
327.480916,1000,4788.521375
